age_upon_intake_(years),time_in_shelter_days
0.821917808,6.054861111
1,227.0090278
3,4.999305556
0.575342466,4.879861111
1,0.961805556
0.164383562,74.70486111
1,11.17013889
1,1.8625
0.821917808,4.829166667
0.821917808,1.075
0.821917808,3.1875
0.821917808,8.961805556
0.739726027,6.604861111
1,5.577083333
0.164383562,5.259722222
0.328767123,5.201388889
1,99.97708333
1,30.08263889
2,100.2993056
1,0.036111111
0.328767123,6.013194444
1,4.245138889
0.328767123,7.227083333
0.328767123,10.22361111
0.164383562,2.199305556
0.164383562,2.16875
0.164383562,2.186111111
0.164383562,5.127083333
0.821917808,3.145833333
0.739726027,10.11527778
0.739726027,10.16736111
5,3.905555556
1,22.9875
5,9.066666667
0.493150685,5.079861111
2,4.169444444
6,2.894444444
5,12.08402778
1,5.002083333
3,184.0701389
0.246575342,31.92013889
0.246575342,31.92013889
1,0.03125
16,3.769444444
4,1.814583333
11,1.133333333
1,7.896527778
3,133.5659722
0.328767123,0.767361111
0.328767123,0.772916667
2,0.709027778
2,0.904166667
0.246575342,7.663194444
8,5.215277778
7,5.113194444
2,50.31875
5,6.185416667
5,1.1875
5,1.124305556
4,0.897222222
4,1.56875
4,0.933333333
3,0.877777778
2,0.113194444
9,22.15833333
10,43.04861111
0.493150685,2.248611111
16,4.297916667
16,22.0375
0.082191781,6.95625
16,37.24652778
10,6.039583333
9,22.15833333
6,27.08680556
2,11.22638889
15,48.28194444
0.410958904,4.109722222
0.410958904,6.305555556
2,8.943055556
2,6.298611111
4,4.847222222
4,7.145138889
0.082191781,1.073611111
1,26.16666667
1,7.147222222
1,0.022222222
0.328767123,4.040277778
0.328767123,17.16111111
0.328767123,29.1625
0.328767123,4.039583333
1,2.186805556
0.575342466,8.129166667
11,4.847916667
1,2.129861111
0.410958904,3.121527778
2,14.92638889
5,18.96111111
0.082191781,3.924305556
4,5.877777778
4,0.038194444
2,0.036805556
1,4.834027778
5,10.98611111
1,0.946527778
1,6.086111111
0.821917808,5.324305556
0.246575342,3.084722222
0.821917808,6.133333333
0.246575342,3.084027778
4,32.70416667
7,96.25416667
6,96.96736111
6,5.875
0.082191781,8.092361111
0.082191781,7.973611111
0.082191781,8.079861111
2,187.8125
3,329.9861111
2,0.039583333
2,14.82847222
2,4.977777778
2,7.953472222
2,97.84791667
2,44.19791667
2,3.9875
3,1.700694444
2,8.041666667
0.076712329,0.6
4,0.70625
7,1.322916667
10,2.024305556
2,4.969444444
6,4.110416667
2,8.005555556
4,18.12083333
0.739726027,6.192361111
2,7.154166667
0.246575342,0.200694444
3,6.011805556
2,4.200694444
2,7.148611111
2,1.422916667
2,6.241666667
1,8.967361111
1,5.170138889
1,4.163194444
1,4.163888889
3,13.02986111
1,3.013888889
3,0.945138889
2,19.92083333
5,14.03680556
10,9.054861111
0.164383562,7.880555556
0.246575342,6.036805556
0.246575342,4.004166667
0.493150685,0.003472222
1,3.017361111
1,13.10694444
3,138.0548611
2,31.78611111
2,15.97986111
3,0.024305556
2,10.91666667
6,3.61875
8,0.211805556
6,0.140277778
6,35.20833333
0.575342466,4.261111111
4,3.276388889
3,4.3125
1,67.28125
6,0.266666667
3,0.177777778
0.657534247,2.160416667
0.082191781,19.09375
13,6.125
0.076712329,3.010416667
0.076712329,3.277083333
0.076712329,3.277083333
0.076712329,3.277083333
0.076712329,3.277083333
1,0.017361111
0.493150685,0.011111111
1,0.009027778
1,0.170833333
0.575342466,1.228472222
0.328767123,6.203472222
2,10.06875
2,6.106944444
10,2.970833333
13,4.003472222
1,6.1375
2,1.115277778
6,0.122916667
0.575342466,3.7625
1,4.195833333
2,4.136111111
0.082191781,4.058333333
0.493150685,0.055555556
0.493150685,0.051388889
1,5.89375
0.082191781,0.017361111
2,3.002777778
4,0.054861111
3,3.002777778
12,3.842361111
3,1.25625
2,16.06805556
2,0.143055556
2,1.168055556
2,15.24444444
2,5.045138889
3,5.416666667
2,0.121527778
2,0.936111111
1,9.273611111
0.739726027,1.293055556
1,6.036111111
1,4.100694444
0.657534247,1.293055556
2,2.222222222
0.657534247,0.899305556
6,11.82361111
6,3.14375
6,20.23055556
2,1.23125
0.493150685,0.879861111
2,33.72638889
0.328767123,5.21875
1,32.99166667
0.821917808,5.065277778
3,0.290972222
3,0.111805556
2,0.04375
2,0.206944444
0.164383562,23.02777778
3,1.204861111
0.739726027,9.028472222
2,0.164583333
3,2.159027778
1,2.967361111
0.821917808,7.034722222
2,19.00555556
0.328767123,19.10347222
0.328767123,5.077083333
2,11.97708333
2,98.08888889
2,7.001388889
2,84.04444444
4,3.990972222
2,31.91319444
2,1.902777778
1,5.203472222
1,35.83819444
3,5.013194444
3,1.925
1,5.772916667
2,27.00694444
1,1.976388889
1,29.92847222
0.328767123,1.655555556
1,12.86944444
3,0.980555556
5,1.186111111
0.328767123,12.81041667
3,0.893055556
1,0.009027778
10,0.311111111
2,82.97569444
1,11.30763889
0.246575342,68.97291667
2,0.914583333
2,0.914583333
1,8.174305556
2,4.153472222
4,0.076388889
4,42.02569444
3,2.222916667
2,21.97638889
0.328767123,0.035416667
0.164383562,4.089583333
2,0.013194444
2,0.090277778
3,16.99722222
6,4.154861111
1,2.147916667
0.657534247,1.949305556
0.657534247,9.917361111
0.657534247,8.048611111
1,7.0375
1,32.125
4,0.169444444
2,2.10625
1,6.834027778
0.739726027,4.801388889
0.164383562,1.863194444
0.164383562,3.024305556
0.164383562,5.820833333
0.164383562,6.04375
0.038356164,0.052083333
1,4.791666667
2,6.763194444
3,1.818055556
1,6.000694444
0.164383562,4.954861111
0.328767123,0.782638889
0.246575342,0.1625
0.164383562,4.990972222
1,185.2840278
3,0.276388889
0.904109589,338.48125
1,21.27222222
2,17.09513889
4,2.281944444
2,0.006944444
0.739726027,1.025
1,1.065972222
1,94.27569444
2,4.261805556
8,578.21875
8,132.2361111
5,856.2618056
1,0.088888889
2,4.165277778
1,0.985416667
0.657534247,11.81736111
2,0.013194444
8,10.80069444
2,34.68472222
1,38.06944444
1,41.18472222
1,7.086805556
0.246575342,1.845833333
2,18.75972222
1,3.020833333
5,0.025694444
1,2.939583333
0.493150685,12.89791667
1,38.04375
0.575342466,3.847222222
2,0.721527778
7,5.853472222
0.082191781,3.932638889
0.082191781,3.932638889
11,1.418055556
11,0.93125
1,16.48888889
1,7.607638889
3,8.145138889
3,7.167361111
1,8.920138889
1,11.73472222
1,4.272916667
0.904109589,1.455555556
7,17.34236111
0.493150685,5.427777778
0.493150685,0.020138889
4,34.19583333
1,6.238888889
6,0.111805556
5,3.909722222
3,2.247916667
2,4.181944444
3,2.265277778
2,4.170138889
0.575342466,5.033333333
0.575342466,5.043055556
5,16.32777778
0.246575342,2.266666667
0.246575342,2.266666667
0.246575342,2.267361111
2,5.139583333
0.164383562,4.276388889
14,46.02291667
13,174.1236111
13,1.279861111
13,51.92638889
13,1.279166667
2,1.245833333
1,2.820138889
6,10.79861111
3,12.08680556
3,58.25694444
1,0.236805556
1,8.138888889
1,4.154166667
1,1.017361111
1,6.156944444
3,92.04097222
3,20.15833333
2,15.00972222
5,13.21388889
6,2.205555556
2,0.150694444
2,6.079166667
2,11.12361111
4,0.110416667
3,4.965277778
4,16.1375
2,8.871527778
2,6.933333333
0.493150685,4.092361111
0.328767123,3.980555556
0.328767123,3.980555556
0.328767123,2.939583333
0.328767123,3.055555556
0.328767123,2.077777778
0.095890411,0.047916667
0.095890411,9.678472222
0.057534247,42.94166667
0.057534247,42.94166667
0.095890411,4.675
2,157.1520833
1,3.804861111
1,3.805555556
0.246575342,3.953472222
1,14.84305556
2,8.763194444
8,3.447916667
2,29.25902778
5,59.84236111
5,7.823611111
5,1.073611111
1,55.11458333
2,0.920833333
2,7.296527778
2,7.822222222
2,4.278472222
2,161.1020833
0.328767123,4.277083333
0.328767123,26.86388889
0.328767123,1.048611111
0.082191781,4.228472222
0.082191781,4.235416667
3,245.2631944
5,45.07361111
0.410958904,12.0625
0.002739726,100.9041667
0.002739726,85.01388889
0.002739726,84.06736111
0.002739726,128.3368056
0.410958904,11.14375
0.328767123,11.15763889
0.821917808,31.99305556
6,2.136111111
3,16.18888889
3,4.255555556
0.821917808,4.128472222
3,3.099305556
1,1.192361111
1,4.16875
2,4.1625
2,66.89930556
2,22.10416667
3,0.898611111
1,3.061111111
0.821917808,1.154861111
5,41.85555556
3,0.898611111
2,16.81041667
2,21.07847222
0.328767123,4.121527778
3,2.909027778
0.410958904,7.139583333
1,7.001388889
1,2.95625
1,59.84375
4,10.02291667
3,10.12916667
4,3.881944444
0.328767123,13.11805556
0.328767123,1.096527778
0.164383562,2.079861111
0.164383562,2.111805556
0.164383562,2.104861111
0.082191781,16.02152778
0.082191781,16.02152778
7,22.99444444
0.076712329,0.614583333
10,0.751388889
2,372.9166667
1,0.093055556
0.410958904,6.24375
1,2.15
0.904109589,7.265277778
3,14.09930556
0.076712329,0.105555556
0.493150685,2.1125
0.164383562,6.192361111
2,13.0875
3,7.05
0.657534247,2.09375
2,0.047916667
3,2.167361111
3,54.075
0.410958904,8.280555556
1,4.044444444
1,4.027777778
3,11.04861111
2,24.94375
0.493150685,0.011111111
2,0.247222222
2,1.145138889
1,1.86875
0.575342466,2.016666667
0.493150685,0.025
1,1.038194444
2,4.947222222
2,12.71388889
2,0.272222222
2,0.272222222
0.410958904,5.249305556
1,4.126388889
0.575342466,27.22638889
18,0.21875
1,61.88819444
0.057534247,53.0125
0.057534247,57.95694444
0.057534247,57.95694444
3,5.011111111
2,18.12291667
4,0.036111111
5,7.836111111
0.821917808,5.954861111
8,88.88958333
4,1.013194444
8,3.98125
1,1
0.328767123,0.978472222
1,3.947222222
1,0.098611111
0.076712329,25.04791667
0.076712329,25.00902778
7,5.06875
0.328767123,8.972222222
1,1.898611111
0.739726027,10.88680556
3,5.0625
3,3.521527778
3,2.738888889
0.821917808,53.83541667
0.493150685,5.835416667
0.082191781,7.967361111
0.904109589,1.851388889
8,4.971527778
11,3.909722222
11,3.909722222
8,9.927083333
0.328767123,0.011111111
1,8.329861111
1,5.286111111
1,0.1625
1,0.163194444
1,0.161805556
2,6.192361111
9,5.293055556
1,4.232638889
6,14.14444444
5,1.131944444
0.082191781,4.224305556
0.082191781,4.203472222
0.657534247,19.17291667
0.082191781,2.146527778
0.410958904,1.165277778
0.410958904,5.178472222
0.410958904,2.977083333
1,3.828472222
0.410958904,1.920833333
2,4.0625
2,123.8798611
2,4.134027778
2,0.035416667
2,1.914583333
0.493150685,2.9375
2,6.088194444
2,23.05486111
2,20.07152778
0.575342466,5.059027778
1,0.766666667
7,6.222916667
2,0.875
1,0.859027778
3,3.101388889
0.575342466,11.91111111
4,0.708333333
0.082191781,13.80625
3,0.290277778
1,45.91180556
2,0.043055556
2,0.122222222
2,60.27847222
6,20.95972222
2,4.126388889
10,4.010416667
2,6.135416667
1,0.013194444
1,10.13125
1,1.086111111
0.410958904,85.07291667
0.410958904,73.00069444
0.410958904,53.17222222
0.739726027,12.09375
0.410958904,60.22013889
3,10.11319444
0.082191781,2.888888889
0.821917808,24.88819444
2,8.999305556
0.493150685,3.129166667
0.493150685,5.820833333
0.657534247,612.8534722
1,0.008333333
1,0.00625
7,0.880555556
3,6.890277778
2,6.963888889
2,0.200694444
2,15.02986111
2,8.03125
5,5.873611111
2,3.170138889
2,0.010416667
15,0.704861111
3,0.725
2,7.916666667
2,3.954861111
1,1.844444444
1,20.01388889
2,11.88958333
1,73.83611111
3,3.869444444
0.246575342,4.241666667
5,10.05347222
0.164383562,5.075
5,8.952083333
2,5.075694444
1,6.075
1,6.247222222
2,1.11875
1,19.18263889
0.410958904,1.119444444
5,0.013194444
0.410958904,1.119444444
5,30.10416667
10,0.28125
3,0.01875
0.575342466,1.148611111
3,6.867361111
3,9.216666667
2,11.23125
0.082191781,4.190972222
0.246575342,12.10694444
3,8.350694444
0.164383562,4.105555556
0.246575342,2.036111111
16,50.84652778
2,9.7875
2,3.693055556
1,65.96111111
1,19.12222222
0.164383562,10.02222222
5,28.17430556
5,27.90208333
4,4.115277778
2,111.8458333
2,4.116666667
2,4.115972222
2,2.289583333
1,43.26041667
0.038356164,43.26041667
0.038356164,43.26041667
0.038356164,43.26458333
0.038356164,43.26041667
0.038356164,43.26111111
0.657534247,3.202083333
2,16.16666667
14,0.020138889
0.082191781,0.039583333
3,47.29027778
3,1.154861111
6,84.97152778
1,5.029166667
1,5.186111111
3,10.84513889
0.821917808,1.984722222
2,9.1125
2,22.80972222
2,43.06180556
0.904109589,16.03125
5,9.636111111
3,1.579861111
0.008219178,0.002083333
0.082191781,0.058333333
3,3.18125
5,0.089583333
6,6.139583333
6,8.077083333
6,10.83611111
2,22.76666667
2,11.1
3,67.98263889
0.082191781,31.06944444
0.082191781,3.95625
0.082191781,4.225
1,10.09236111
0.082191781,4.146527778
0.082191781,4.134722222
3,6.070138889
4,9.122916667
20,234.8923611
0.082191781,23.1375
1,2.08125
12,9.05
4,130.93125
2,19.06180556
0.328767123,4.129166667
0.328767123,3.945833333
2,9.150694444
2,6.785416667
0.082191781,53.97083333
1,5.075694444
0.493150685,1.959027778
2,3.890277778
1,13.59236111
2,20.60902778
2,46.6375
2,0.027777778
5,9.844444444
0.410958904,8.656944444
1,7.330555556
3,7.234722222
1,1.197916667
2,1.197916667
0.739726027,5.031944444
12,6.227083333
3,1.099305556
0.328767123,8.976388889
1,0.013194444
5,32.17152778
1,2.959722222
1,8.179166667
1,6.9625
0.246575342,0.994444444
0.410958904,0.994444444
1,6.878472222
0.246575342,8.880555556
0.246575342,8.880555556
0.246575342,8.880555556
10,0.068055556
0.657534247,7.079861111
2,71.51944444
2,3.284027778
2,6.952083333
4,1.095833333
0.821917808,5.19375
0.575342466,0.219444444
0.410958904,0.219444444
2,6.267361111
4,0.223611111
2,3.127083333
1,12.09583333
1,13.10069444
0.328767123,6.2625
3,4.260416667
2,1.295833333
0.493150685,81.96180556
0.575342466,0.834027778
0.493150685,1.888194444
16,0.234027778
4,0.122222222
2,8.977083333
1,14.91875
2,2.109722222
2,1.15
3,3.859027778
3,3.859027778
0.821917808,0.1625
0.739726027,5.044444444
2,2.081944444
0.328767123,2.008333333
0.328767123,0.827083333
0.164383562,2.08125
0.328767123,2.008333333
0.328767123,0.9625
0.657534247,4.991666667
0.493150685,0.653472222
0.328767123,7.850694444
0.164383562,4.923611111
0.164383562,4.924305556
1,1.336111111
1,0.917361111
3,5.027777778
2,0.864583333
1,1.8875
1,4.673611111
1,6.724305556
2,2.701388889
1,228.2131944
6,10.93958333
10,4.111805556
0.410958904,1.188888889
5,0.111805556
5,0.114583333
4,7.117361111
1,1.147222222
3,33.09444444
1,99.07569444
1,89.16875
2,0.023611111
2,74.09236111
0.164383562,5.117361111
8,9.095833333
8,0.69375
6,3.088888889
1,1.118055556
1,6.870833333
1,109.9270833
8,8.984722222
1,31.00763889
1,136.2625
2,0.175694444
2,0.140972222
3,19.22916667
1,4.2125
1,9.221527778
2,0.956944444
2,0.956944444
6,22.02777778
4,0.263888889
3,0.034722222
2,12.10694444
0.904109589,0.034722222
13,4.029861111
1,0.736111111
0.082191781,4.082638889
10,263.1243056
0.082191781,3.004166667
4,0.068055556
4,1.495138889
3,0.079166667
3,0.169444444
3,0.2875
3,0.304166667
2,2.259722222
2,13.69444444
1,4.852777778
1,4.852777778
1,59.7625
0.410958904,6.746527778
0.493150685,0.384027778
0.002739726,81.34375
0.002739726,58.26111111
2,45.17083333
1,12.18819444
1,23.08958333
6,10.10972222
2,17.175
0.246575342,0.129861111
8,0.18125
5,1.208333333
5,3.982638889
1,0.029861111
1,0.018055556
0.164383562,0.149305556
0.164383562,0.15
2,0.010416667
1,4.232638889
0.493150685,4.234027778
7,133.0881944
1,1.027083333
2,1.027083333
0.821917808,9.0625
0.246575342,5.047916667
2,6.884722222
1,15.91041667
1,120.89375
1,9.183333333
0.493150685,4.082638889
0.493150685,3.132638889
1,0.002777778
0.328767123,4.098611111
0.328767123,5.065277778
1,1.783333333
1,4.077777778
2,4.08125
0.002739726,0.026388889
0.493150685,105.2215278
1,16.95486111
0.739726027,3.825
0.410958904,3.994444444
2,0.008333333
3,3.76875
2,11.98680556
1,0.041666667
1,3.854166667
9,1.892361111
3,1.031944444
5,0.293055556
4,4.302777778
10,188.6784722
10,16.91527778
10,12.16319444
10,16.07222222
8,9.945138889
2,13.24305556
8,16.35694444
1,2.159027778
1,52.96041667
0.082191781,6.270138889
9,5.168055556
5,183.13125
6,11.15972222
2,10.16388889
3,5.163888889
2,5.029861111
0.246575342,4.138194444
2,23.02291667
10,0.102777778
4,7.985416667
2,3.140972222
4,0.011111111
0.657534247,5.147222222
5,8.011805556
6,98.05694444
2,3.767361111
6,0.015972222
2,7.941666667
3,3.980555556
0.493150685,14.77569444
0.575342466,0.116666667
0.493150685,8.053472222
2,6.860416667
1,2.600694444
1,0.689583333
4,95.75694444
8,0.115972222
4,0.117361111
14,6.334722222
1,11.00486111
2,4.176388889
1,5.260416667
2,3.084722222
0.164383562,14.18541667
0.164383562,14.21944444
0.164383562,16.99027778
0.164383562,4.242361111
9,4.997916667
1,2.085416667
1,11.12847222
0.739726027,4.010416667
0.821917808,2.067361111
3,6.156944444
2,18.92222222
2,14.1
2,0.027777778
2,1.036111111
1,5.149305556
1,5.913194444
0.328767123,2.895138889
2,3.005555556
2,6.932638889
1,5.840972222
1,0.715972222
2,0.711111111
0.410958904,0.015277778
1,10.36875
0.821917808,9.045833333
4,1.804861111
0.082191781,4.034027778
3,15.67430556
4,1.1
0.164383562,4.105555556
5,1.267361111
11,0.049305556
1,7.318055556
1,30.09722222
0.821917808,5.188888889
2,0.0375
2,2.086111111
0.410958904,5.079861111
0.575342466,5.090277778
2,2.06875
2,348.9125
1,5.1
0.164383562,0.925
1,2.154166667
1,0.924305556
5,7.071527778
11,0.052777778
7,27.91736111
1,11.08541667
2,1.98125
2,4.9875
0.082191781,64.76527778
10,1.840972222
1,14.81041667
2,2.035416667
2,4.890277778
4,2.177777778
3,1.647916667
3,2.836805556
2,1.119444444
2,1.120138889
4,1.114583333
2,1.1125
2,1.034027778
1,0.946527778
1,5.236111111
2,64.03263889
3,10.1875
2,60.20625
1,0.032638889
2,0.029166667
1,1.997222222
6,2.840277778
2,10.08819444
5,4.048611111
4,0.131944444
4,0.025694444
2,48.14236111
2,14.86458333
2,0.030555556
1,0.03125
0.246575342,4.002777778
1,0.816666667
